PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
302,2024-11-01,14:02:00.10,2,3,"Mejia, Tyler",822174,Left,CAL_MAT,"Linberg, Will",1000297053,Left,CAL_MAT,Undefined,8,Bottom,1,1,1,FourSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.68495,-2.793658,1.435693,2154.173988,123.902415,10:15,6.13291,-1.18262,5.76192,-26.86442,11.96894,-15.71477,1.29108,-1.15561,77.62722,-7.797754,-1.381406,0.448512,,,,,,,,,,,,8.39937,7.40898,1.07301,50,5.88525,-2.44363,-124.10842,-6.92555,12.91481,28.12466,-20.78205,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,89f9b580-9894-11ef-8084-13326cb0523e,84.03889,,,8.05773,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:02:00.10,2024-11-01T14:02:00.1095138-07:00,2024-11-01T21:02:00.1095138Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,a8425c22-fc13-442c-975e-7ca26db5d5df,54.73478,-125.17678,14.06233,6.13333,-6.13611,-10.39102,1.17515,-2.93423,6.45741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
303,2024-11-01,14:02:15.89,2,4,"Mejia, Tyler",822174,Left,CAL_MAT,"Linberg, Will",1000297053,Left,CAL_MAT,Undefined,8,Bottom,1,2,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.12541,-1.387733,3.956991,2132.192898,143.402534,10:45,6.09046,-1.25423,5.97061,-20.5369,17.47277,-11.98953,3.08912,1.42111,78.02397,-5.29093,1.809039,0.44373,,,,,,,,,,,,7.32701,9.76697,0.94692,50,5.96891,-8.13365,-124.70929,-3.61421,11.43977,27.09156,-16.92476,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,9349e510-9894-11ef-8084-13326cb0523e,84.9446,,,8.10145,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:02:15.89,2024-11-01T14:02:15.8905826-07:00,2024-11-01T21:02:15.8905826Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,973fe905-9f3d-4a88-b0cc-648d199f6381,54.52697,-125.68887,13.54578,6.08853,-3.00224,-8.46238,1.2485,-8.54729,5.71989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
304,2024-11-01,14:02:27.99,2,5,"Mejia, Tyler",822174,Left,CAL_MAT,"Linberg, Will",1000297053,Left,CAL_MAT,Undefined,8,Bottom,1,3,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.01075,-1.862922,3.267831,2092.126484,143.612546,10:45,6.17757,-1.10028,5.66092,-23.56056,15.64398,-10.57379,2.47351,1.06923,77.60567,-6.266875,1.381553,0.45065,,,,,,,,,,,,6.39284,8.88,0.83072,50,6.00498,-6.61372,-123.21839,-4.75727,9.7949,25.26328,-18.56838,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,9a84c930-9894-11ef-8084-13326cb0523e,83.6401,,,7.40508,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:02:27.99,2024-11-01T14:02:27.9971298-07:00,2024-11-01T21:02:27.9971298Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,f3f27ef4-039e-4897-b039-dd239700d7c4,54.84024,-124.20681,12.63164,6.17689,-4.03079,-9.28419,1.09698,-6.99694,4.89745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
305,2024-11-01,14:02:39.05,2,6,"Mejia, Tyler",822174,Left,CAL_MAT,"Linberg, Will",1000297053,Left,CAL_MAT,Undefined,8,Bottom,1,3,2,Slider,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,73.34626,2.527094,-1.481898,1846.394484,298.878117,4:00,6.01455,-1.20429,5.4554,-59.48424,-6.56418,14.92398,3.42552,-1.34817,67.28301,-8.309295,1.176921,0.523578,,,,,,,,,,,,-8.09126,-3.78374,1.32385,50,6.19563,2.23095,-106.45581,2.83767,-9.25533,18.8251,-36.50217,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,a126efc0-9894-11ef-8084-13326cb0523e,71.99008,,,6.06324,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:02:39.05,2024-11-01T14:02:39.0547938-07:00,2024-11-01T21:02:39.0547938Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,56fb1fa1-d83f-46bd-9f65-00c42b7a1d02,55.0491,-107.34495,9.41255,6.02088,4.56173,-18.25109,1.20815,2.6681,-4.62766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
306,2024-11-01,14:03:28.77,3,1,"Mejia, Tyler",822174,Left,CAL_MAT,"Liera, Erubiel",1000365303,Right,CAL_MAT,Undefined,8,Bottom,1,0,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,1,0,,85.81352,-3.723975,1.50561,2171.114679,133.619704,10:30,6.19419,-1.13412,5.83758,-20.87411,17.82186,-17.20036,0.98737,-1.16778,77.62631,-7.664101,-1.580385,0.447718,,,,,,,,,,,,9.41768,10.76918,1.02214,50,5.8782,-2.58334,-124.24495,-8.70496,14.47826,28.72465,-15.61809,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,bec29660-9894-11ef-8084-13326cb0523e,84.18793,,,8.18721,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:03:28.77,2024-11-01T14:03:28.7758306-07:00,2024-11-01T21:03:28.7758306Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,d9d661ca-b13d-4ea1-8b87-0279a75c7569,54.66291,-125.31835,14.36233,6.19259,-8.12134,-7.80904,1.12878,-3.12438,7.23913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
307,2024-11-01,14:03:41.87,3,2,"Mejia, Tyler",822174,Left,CAL_MAT,"Liera, Erubiel",1000365303,Right,CAL_MAT,Undefined,8,Bottom,2,1,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.24349,-0.02695,0.795177,2148.040072,132.491282,10:30,6.11417,-1.22722,5.64111,-21.5158,16.99847,-17.02088,4.29604,-1.90378,77.53398,-4.110283,-2.245183,0.446665,52.71407,2.558438,175.835026,1827.567094,,,,43.21359,43.21359,174.00868,0.539629,8.76922,9.00048,1.1702,50,6.09846,-0.98228,-125.00576,-0.71036,13.64552,29.10177,-18.16869,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,c68e6fe0-9894-11ef-8084-13326cb0523e,84.3863,4.02472,,8.70951,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:03:41.87,2024-11-01T14:03:41.8700258-07:00,2024-11-01T21:03:41.8700258Z,GroundBall,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,1ec9e388-24a4-492e-a4f2-008008b6b9cf,54.85387,-126.1307,14.55089,6.11235,-0.00804,-9.08434,1.21836,-1.50975,6.82276,336.295214,-2.83657,-77.0328,4.84288,0.09153,0.03594,0.01324,-0.00427,0.0004,-0.00024,3.8794,3.45116,-20.43759,1.44452,-0.23383,0.05714,-0.00467,8E-05,-5E-05,2.09426,5.60959,-2.16677,0.14928,-0.04087,0.00302,0.00021,0.00033,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
308,2024-11-01,14:03:56.79,3,3,"Mejia, Tyler",822174,Left,CAL_MAT,"Liera, Erubiel",1000365303,Right,CAL_MAT,Undefined,8,Bottom,2,2,0,FourSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.92501,-1.22835,3.23134,2188.044294,129.480405,10:15,6.16898,-1.27623,5.52687,-23.45123,15.79253,-17.33013,3.06436,0.30368,76.95574,-5.653141,0.146584,0.450876,,,,,,,,,,,,9.86764,8.81567,1.00711,50,6.04691,-6.27223,-124.30032,-3.41394,15.10742,29.89302,-18.67722,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,cf730c60-9894-11ef-8084-13326cb0523e,83.59828,,,8.96926,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:03:56.79,2024-11-01T14:03:56.7955938-07:00,2024-11-01T21:03:56.7955938Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,bd304cc3-9d62-4cb5-b805-c89500e5e29d,54.97064,-125.49002,14.94651,6.16799,-2.67062,-9.33861,1.26869,-6.87348,7.55371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
309,2024-11-01,14:04:09.98,3,4,"Mejia, Tyler",822174,Left,CAL_MAT,"Liera, Erubiel",1000365303,Right,CAL_MAT,Undefined,8,Bottom,2,2,1,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.64302,-3.031318,3.612961,2111.840641,136.855577,10:30,6.16904,-1.09878,5.59925,-20.44533,18.83989,-16.27595,1.62693,0.92245,77.22838,-6.900238,0.713503,0.451114,,,,,,,,,,,,9.55193,10.98768,0.80023,50,5.89592,-7.15308,-123.82379,-7.18886,14.58709,28.50133,-15.39437,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,d74d3dc0-9894-11ef-8084-13326cb0523e,83.55419,,,8.41463,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:04:09.98,2024-11-01T14:04:09.9817442-07:00,2024-11-01T21:04:09.9817442Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,751140ba-4104-4268-810b-bd0c6cd13550,54.90105,-124.9468,14.25066,6.16723,-6.58228,-7.69719,1.0934,-7.72784,7.29354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
310,2024-11-01,14:04:24.07,3,5,"Mejia, Tyler",822174,Left,CAL_MAT,"Liera, Erubiel",1000365303,Right,CAL_MAT,Undefined,8,Bottom,2,3,1,FourSeamFastBall,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,86.04265,-2.618858,4.476489,2206.235528,123.726013,10:00,6.04997,-1.15636,5.64932,-25.15025,13.69442,-18.36155,1.50225,1.49739,77.71549,-7.320417,1.205854,0.448577,,,,,,,,,,,,10.68205,8.18855,0.78777,50,5.8114,-8.9432,-124.304,-6.51421,16.48795,28.05302,-19.53487,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,dfc13e20-9894-11ef-8084-13326cb0523e,84.02668,,,8.32715,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:04:24.07,2024-11-01T14:04:24.0769506-07:00,2024-11-01T21:04:24.0769506Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,655dc866-10d3-40d5-8590-0f6b06e83235,54.8483,-125.3934,14.02651,6.04964,-5.7556,-9.76743,1.1475,-9.58348,8.24398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
311,2024-11-01,14:04:55.06,4,1,"Mejia, Tyler",822174,Left,CAL_MAT,"Lee, Jehee",822548,Right,CAL_MAT,Undefined,8,Bottom,2,0,0,FourSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.88911,-0.74556,1.916649,2133.043141,132.373354,10:30,6.14073,-1.08338,6.09782,-21.78548,17.23485,-17.34068,3.63528,-0.75506,76.50697,-4.906708,-1.206863,0.44959,,,,,,,,,,,,9.48729,9.52016,0.94439,50,6.07187,-3.41725,-123.12184,-2.20226,14.3399,27.94018,-17.78446,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,f243dc10-9894-11ef-8084-13326cb0523e,83.83731,,,8.38214,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:04:55.06,2024-11-01T14:04:55.0605282-07:00,2024-11-01T21:04:55.0605282Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,771d3dc6-fa97-40ff-8184-2d8d2d46bf1e,54.39888,-124.11607,13.97009,6.13898,-1.56941,-8.89223,1.07507,-3.92753,7.16995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
312,2024-11-01,14:05:08.80,4,2,"Mejia, Tyler",822174,Left,CAL_MAT,"Lee, Jehee",822548,Right,CAL_MAT,Undefined,8,Bottom,2,1,0,FourSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.59007,-1.943716,3.892647,2132.003095,132.80633,10:30,6.10843,-1.10499,5.97661,-20.77462,17.8243,-17.738,2.57049,1.03097,77.34257,-5.898374,0.712144,0.447156,,,,,,,,,,,,10.30469,10.15603,0.80643,50,5.94289,-7.70886,-123.89827,-4.80086,15.82622,27.51911,-16.57616,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,fa5f3520-9894-11ef-8084-13326cb0523e,84.29371,,,8.2475,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:05:08.80,2024-11-01T14:05:08.8073698-07:00,2024-11-01T21:05:08.8073698Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,3a11f1de-3b6b-4794-ac7d-e74a9cad91ba,54.52171,-124.89856,13.75956,6.10644,-4.19834,-8.28808,1.09709,-8.28412,7.91311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
313,2024-11-01,14:05:25.12,4,3,"Mejia, Tyler",822174,Left,CAL_MAT,"Lee, Jehee",822548,Right,CAL_MAT,Undefined,8,Bottom,2,2,0,FourSeamFastBall,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.47171,-1.360798,2.374543,2177.077105,124.65857,10:15,6.16419,-1.11525,5.9035,-24.33009,14.63485,-19.04186,2.87214,-0.49653,76.8135,-5.963253,-1.043301,0.449271,69.24612,49.462684,126.333465,4067.407025,,,,,35.3803,,,10.6565,8.37721,0.93573,50,6.04107,-4.37593,-123.8697,-3.67835,16.21562,29.50151,-19.42675,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,04148f20-9895-11ef-8084-13326cb0523e,83.89688,37.0994,,8.65821,,,,0.95008,2.7888,0.46018,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:05:25.12,2024-11-01T14:05:25.1213794-07:00,2024-11-01T21:05:25.1213794Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,06d0c3c2-9097-46af-b581-158393409280,54.59603,-124.95952,14.75076,6.1637,-2.9607,-9.71338,1.10844,-4.97495,8.10781,332.807113,0.95008,-39.10912,-3.01786,1.94768,-0.58589,0.15453,-0.03406,0.0064,-0.00038,2.7888,77.18448,-29.79825,4.10974,-0.88008,0.16365,-0.0287,0.0047,-0.00015,0.46018,53.17549,-6.0002,-0.02447,0.18125,-0.0875,0.0233,-0.0062,0.00107,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
314,2024-11-01,14:05:45.69,4,4,"Mejia, Tyler",822174,Left,CAL_MAT,"Lee, Jehee",822548,Right,CAL_MAT,Undefined,8,Bottom,2,2,1,FourSeamFastBall,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.18117,-1.978738,3.201257,2020.489854,137.049181,10:30,6.13652,-1.02173,5.99244,-20.50989,18.4093,-15.82757,2.58998,0.62915,76.97577,-5.888722,0.35948,0.449007,59.8215,28.095088,155.144075,2212.799874,,,,136.74744,57.56535,156.727078,2.095581,9.25126,10.52489,0.77833,50,5.96922,-6.28686,-123.41816,-4.84642,14.07341,27.70734,-16.16312,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,10596da0-9895-11ef-8084-13326cb0523e,83.94619,21.98161,,8.20541,,,,1.25553,2.49241,-0.69263,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:05:45.69,2024-11-01T14:05:45.6972258-07:00,2024-11-01T21:05:45.6972258Z,LineDrive,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,9c7030e6-081e-444d-9a9f-c724e14716d8,54.50774,-124.42603,13.85367,6.13482,-4.25847,-8.08156,1.01633,-6.79879,7.03671,348.61737,1.25548,-70.22701,4.22035,0.2268,-0.02746,-0.09305,0.14376,-0.06925,0.01093,2.49244,41.31653,-23.67877,2.10811,-0.21417,-0.13032,0.10976,-0.03122,0.0031,-0.6926,32.5321,-2.98144,-0.0358,0.00439,0.05312,-0.08447,0.04147,-0.00661,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
315,2024-11-01,14:06:08.11,4,5,"Mejia, Tyler",822174,Left,CAL_MAT,"Lee, Jehee",822548,Right,CAL_MAT,Undefined,8,Bottom,2,2,2,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.04945,-2.53062,3.630235,1618.396622,96.464076,9:15,5.9818,-1.25295,6.17516,-41.23093,3.5124,-17.50926,0.20251,0.64515,72.41004,-10.137987,0.468049,0.481433,,,,,,,,,,,,10.44481,2.87725,0.98773,50,5.76844,-6.68462,-114.5858,-6.27056,13.74079,23.25133,-28.38886,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,1db70f20-9895-11ef-8084-13326cb0523e,78.29224,,,6.63941,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:06:08.11,2024-11-01T14:06:08.1122786-07:00,2024-11-01T21:06:08.1122786Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,cc578b90-ad76-4674-b691-e205d9abd11a,54.32844,-115.46077,11.62566,5.98431,-5.20226,-14.19443,1.249,-7.2017,6.8704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
316,2024-11-01,14:06:31.27,4,6,"Mejia, Tyler",822174,Left,CAL_MAT,"Lee, Jehee",822548,Right,CAL_MAT,Undefined,8,Bottom,2,3,2,FourSeamFastBall,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.34077,-1.310114,3.225854,2082.014628,129.081439,10:15,6.12962,-1.15718,6.05315,-23.11064,15.62839,-17.50009,2.98885,0.37377,76.95416,-5.698277,0.07983,0.447967,,,,,,,,,,,,10.12583,8.88619,0.91575,50,6.01534,-6.28372,-123.67132,-3.50096,15.43551,28.28427,-18.62819,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,2b84b080-9895-11ef-8084-13326cb0523e,84.14112,,,8.38661,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:06:31.27,2024-11-01T14:06:31.2708066-07:00,2024-11-01T21:06:31.2708066Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,6418d1da-cfe8-47a5-9e26-dd6ae8e85441,54.44639,-124.68408,14.14214,6.12876,-2.83395,-9.31409,1.15065,-6.83641,7.71775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
317,2024-11-01,14:08:57.89,1,1,"Zamudio, Dante",822316,Right,CAL_MAT,"Mejia, Tyler",822174,Left,CAL_MAT,Undefined,9,Top,0,0,0,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.89034,-1.443249,-3.559664,893.486657,241.743971,2:00,5.74526,1.9891,6.68955,-37.24285,6.75426,9.77772,1.3189,-0.45587,72.02997,-8.429567,-1.779835,0.477401,,,,,,,,,,,,-6.3117,4.40981,-1.75534,50,5.63409,6.80491,-114.47571,-3.86575,-8.29086,23.12652,-26.38143,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,82eb1c10-9895-11ef-8084-13326cb0523e,78.95339,,,6.86037,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:08:57.89,2024-11-01T14:08:57.8990562-07:00,2024-11-01T21:08:57.8990562Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,486c9515-2bf0-4a50-8fd7-6214166a3fa2,53.81123,-115.24308,11.56326,5.74783,-2.99037,-13.19072,-1.9857,7.08002,-4.14543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
318,2024-11-01,14:09:21.77,1,2,"Zamudio, Dante",822316,Right,CAL_MAT,"Mejia, Tyler",822174,Left,CAL_MAT,Undefined,9,Top,0,0,1,TwoSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Error,0,0,,89.70161,-0.567812,-3.259422,2220.239153,245.482951,2:15,5.39201,2.75538,6.30095,-23.93423,10.65292,20.69781,2.87347,1.47385,81.10997,-5.097954,0.47953,0.423281,75.20725,-14.10438,-19.922299,,,,,12.40242,12.40242,-18.308328,0.085792,-11.81729,6.06441,-2.52556,50,5.33878,6.57916,-130.133,-2.02156,-20.01917,30.39249,-21.90059,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,9120ce10-9895-11ef-8084-13326cb0523e,89.04825,2.35165,,8.59164,,,,3.19796,2.35165,-0.64882,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:09:21.77,2024-11-01T14:09:21.7798626-07:00,2024-11-01T21:09:21.7798626Z,GroundBall,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,503ae5be-2d72-4a91-b6c1-1be4f8e48933,54.19939,-131.11009,15.19625,5.39246,-1.31747,-10.9503,-2.74742,7.22276,-10.00958,112.913196,3.19792,100.58209,-7.1213,,,,,,,2.35166,-26.88236,-6.16909,,,,,,,-0.6488,-36.45559,-16.24951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
319,2024-11-01,14:10:07.02,2,1,"Zamudio, Dante",822316,Right,CAL_MAT,"Rios, Xavier",822555,Right,CAL_MAT,Undefined,9,Top,0,0,0,FourSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.68713,-2.373197,-4.599115,2172.506061,223.042218,1:30,5.52719,2.29592,6.89599,-17.86521,16.81528,14.56367,1.86828,-0.68914,80.35297,-5.835366,-1.946446,0.423852,,,,,,,,,,,,-9.29556,10.07816,-2.01039,50,5.37047,9.82967,-128.50627,-5.76597,-15.3682,29.44233,-15.51202,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,ac1597a0-9895-11ef-8084-13326cb0523e,88.92836,,,8.33416,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,21:10:07.02,2024-11-01T14:10:07.0292450-07:00,2024-11-01T21:10:07.0292450Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,d863a48b-2cee-4514-9c87-ac2dda21ce8a,53.60543,-129.32968,14.72116,5.52566,-5.33215,-7.75601,-2.2913,10.25947,-7.6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
